file,key,field,original,korean,status
Conversations.xml,conv:Irudad/node:Qud,text,"-mm, there? Land slopes up and is toothed in chrome steeples, ageless things. Looming over the old-earth tunnels, pillowed in rotting jungle and fungus groves. And broken against the mounts of the north, they are, in the shadow of the Spindle...

				There are people, friends, communities. And friends-to-noone, too. History is thick as the high salt sun, =player.formalAddressTerm=, and where the past is ground up like matz meal, a mix of life sets in.

				-mm, adventurous ones set off for their own splinter of artifact. To both Fates, life and death...","-음, 그곳? 땅이 치솟아 오르고, 시간을 초월한 크롬의 첨탑들이 이빨처럼 솟아 있지. 고대의 땅속 통로 위로 우뚝 서서, 썩어가는 밀림과 곰팡이 숲에 파묻혀 있고. 북쪽의 산맥에 부딪혀 부서진 채, 스핀들의 그늘 아래에 있네…

				그곳엔 사람들, 친구, 공동체, 그리고 누구의 친구도 아닌 자들도 있어. 역사는 높은 소금 태양처럼 짙어, =player.formalAddressTerm=, 그리고 과거가 마츠 가루처럼 갈려버린 자리엔, 온갖 삶이 뒤섞여 스며들지.

				-음, 모험을 좇는 이들은 각자의 유물 파편을 찾아 길을 떠나지. 삶과 죽음의 두 운명 모두를 향해서...",done
Conversations.xml,conv:Irudad/node:Wares,text,"-here? Speak to my daughter through the east door, for herbs. And sitting Tam in the southeast has all manner of trinket, against his chests o' drawers.",-이곳? 동쪽 문을 통해 나가면 내 딸에게서 허브를 살수 있어. 남동쪽에 있는 Tam은 온갖 종류의 잡동사니를 서랍장 앞에 쌓아 놓고 있지.,done
Conversations.xml,conv:Irudad/node:Work,text,"-mm, work? The farmers are plagued by cave vermin. You might speak to Mehmet o' there, by the southern watervine patch.

				And Argyve, too, =player.formalAddressTerm=. The tinker. Always looking for trinkets to wire between, heh. Go through his hut of sheet metal, to the southwest.","-음, 일거리? 농부들이 동굴 해충 때문에 골치를 썩고 있네. 남쪽 watervine 밭 근처에 있는 Mehmet에게 가서 얘기해 보게나.

				그리고 Argyve도 있지, =player.formalAddressTerm=. 땜장이 말이야. 언제나 물건끼리 연결하는데 쓰일 잡동사니를 찾고 있거든, 허허. 남서쪽에 있는 판금 오두막으로 가게.",done
Conversations.xml,conv:Irudad/node:WorkAfter,text,"-mm, work? Try Argyve, =player.formalAddressTerm=. The tinker. Always looking for trinkets to wire between, heh. Go through his hut of sheet metal, to the southwest.","-음, 일거리? Argyve에게 이야기 해 보게, =player.formalAddressTerm=. 그는 땜장이일세. 언제나 물건끼리 연결하는데 쓰일 잡동사니를 찾고 있거든, 허허. 남서쪽에 있는 판금 오두막으로 가게.",done
Conversations.xml,conv:Irudad/node:Stiltbound,text,"-ahh, mm, such spectacle. The statues within, a revelation to the eyes. Chandlers enough to drain your skins dry 'twixt Shallows and Beetle Moon.","-아… 음, 참 장관이지. 안에 있는 조각상들은 눈이 뜨이는 계시같아. Shallow 부터 Beetle Moon 사이에 물주머니가 말라버릴 정도로 많은 상인도 있네.",done
Conversations.xml,conv:Irudad/node:Barathrumites,text,"-mm, Barathrumites. Strange draft o'those bearfolk. They, mm, hah. They care not overly for outsiders. I hope Argyve sold you not a better welcome than you'll have.","-음, Barathrumites. 곰족은 참 별난 무리지. 그들은 말일세, 음, 하하. 외지인한테 그다지 호의적이진 않아. 적어도 Argyve가 자네를 맞이한 태도보다는 낫길 바랄 뿐이네.",done
Conversations.xml,conv:Irudad/node:FinishedRedrock,text,"-this? Oh? Oh...

				{{emote|*Elder Irudad pauses for several minutes.*}}

				Warted leg? mm. Foul smell of sour gum? mmm. Moon and sun....

				A girshling? This is a girshling.","-이건? 오? 오...

				{{emote|*Elder Irudad가 한동안 말 없이 생각에 잠긴다.*}}

				사마귀 난 다리에? 음. 시큼한 냄새까지? 으음. 달과 태양이여....

				Girshling? 이건 girshling이네.",done
Conversations.xml,conv:Irudad/node:Girshling,text,"Creature of plague, =player.formalAddressTerm=. mmm. This one...

				{{emote|*Elder Irudad pauses.*}}

				This one covered in slick and muscled out the bilge hose of sleeping Agolgot, in the cave under the Cloaca...

				-mm, but here? Girshling this far west? There must be hundreds for one to reach... mm, does the Gyre widen again??","재앙의 생물이지, =player.formalAddressTerm=. 으음. 이건...

				{{emote|*Elder Irudad가 뜸을 들인다.*}}

				이건 점액에 덮인 채, Cloaca 동굴 아래에서 잠든 Agolgot의 폐수관을 비집고 나온 놈이네…

				-음, 하지만 여기에 어떻게? Girshling이 이렇게 먼 서쪽까지? 한마리가 이곳에 오기까지 수백마리는 있었을걸세... 음, Gyre가 다시 퍼지는건가?",done
Conversations.xml,conv:Irudad/node:Gyre,text,"{{emote|*Elder Irudad pauses.*}}

				-mm, plagues. Of our great grandsires many-times-over. Salt, darkness, svardym-frog... Girshling.","{{emote|*Elder Irudad가 뜸을 들인다.*}}

				-음, 재앙일세. 고조부를 몇 번씩 거슬러 올라갈 정도로 오래되었어. 소금과 어둠, svardym-개구리... 그리고 Girshling.",done
Conversations.xml,conv:Irudad/node:Agolgot2,text,"{{emote|*Elder Irudad pauses.*}}

				-mm, =player.formalAddressTerm=. Do not like to sour the air with a harsh word! But this tiding bites my liver like acid. mm, must ask Nima for an elixir of yuckwheat...","{{emote|*Elder Irudad가 뜸을 들인다.*}}

				-음, =player.formalAddressTerm=. 험한 말로 분위기를 망치고 싶진 않네! 하지만 이 소식은 내 간이 산으로 타들어가는 느낌이군. 음, Nima에게 yuckwheat 물약을 부탁해야겠어...",done
Conversations.xml,conv:Irudad/node:GyreWight,text,"-mm, oh? In dyed robes, flashing gestures of hand? And ranting about pipe milk? A gyre wight, must be. They about worship the Girsh nephilim as gods.",-음… 염색된 옷과 요란한 손짓? 거기에 관유에 대해 떠들고? 그럼 분명 gyre wight일 걸세. Girsh 네피림을 신처럼 떠받드는 자들이지.,done
Conversations.xml,conv:Irudad/node:Nephilim,text,"{{emote|*Elder Irudad pauses.*}}

				-mm, nephilim. Seventh plague. Girsh titans born on the Moon Stair, and quickened to life to eat our young. Sultan Resheph drove them back a chiliad ago, away to slumber. mm, do they rouse?","{{emote|*Elder Irudad가 뜸을 들인다.*}}

				-음, 네피림. 일곱번째 재앙. 문 스테어에서 태어난 Girsh의 거인들로, 생명을 부여받아 우리의 아이들을 먹어치우던 존재들. 술탄 Resheph가 천 년 전에 그들을 몰아내 잠들게 했지. 음… 다시 깨어나는 건가?",done
Conversations.xml,conv:Irudad/node:Defanged,text,"-mm, oh? A gyre wight, must be. They bind the teeth right up to their own gums, to make a show for the Girsh nephilim.","-음, 오? 분명 gyre wight겠군. 그들은 Girsh 네피림을 숭배하는 행위로 스스로의 이빨을 잇몸채로 바짝 묶어버리지.",done
Conversations.xml,conv:Irudad/node:Apology,text,"-mm? No, =player.formalAddressTerm=! Your finding is rich in value to us. We are poor farmers, and sharpen our vinereapers is all we can do. But others? Perhaps more.

				Take these prickly-boons as thanks. mm, I will not soon forget this, =name=. Leave me now to muse, kindly...","-음? 아닐세, =player.formalAddressTerm=! 그대가 발견한건 우리에게 엄청난 가치가 있네. 우리는 가난한 농부들이고, 낫을 갈아두는것 말곤 할 수 있는게 없어. 그렇지만 다른 이들이라면? 더 많은 것을 할 수 있을걸세.

				이 바늘달린 물건들은 감사의 표시일세. 음, 이 일은 쉽게 잊히지 않을거야, =name=. 이제 사색에 잠기게, 자리를 비켜주면 고맙겠네…",done
Conversations.xml,conv:Irudad/node:GyreReminder,text,"-mm, yes? Plagues, a chiliad old. Seven such: girshlings, darkness. mm, svardym-frog...

				Ah, nephilim, too, =player.formalAddressTerm=. Girsh titans who eat the young of kith and kin. Sultan Resheph drove them under the earth, but do they stir??","-음, 그렇지? 천년 전부터 있던 재앙들이야. 일곱 재앙은 girshling, 어둠, svardym-개구리....

				아, 네피림도, =player.formalAddressTerm=. 혈족과 동족들의 아이들을 잡아먹던 Girsh 거인들. 술탄 Resheph가 그들을 지하로 몰아냈지만, 다시 깨어나는 것인가?",done
Conversations.xml,conv:Irudad/node:SlynthRequestAccept,text,"mm, I am for you, =name=. Any friend of yours is too a friend of Joppa, and if those friends desire shelter I wouldn't dare turn them away. I only hope these lilypad-folk have the patience for a farmer's life. -mm, not as exciting here as it was in the Palladium Reef.","으음.., 나는 그대 편일세, =name=. 그대의 벗은 Joppa의 벗이기도 하지. 그 벗들이 거처를 원한다면 내가 어찌 내치겠나? 다만 이 lilypad-folk가 농부의 삶을 견딜 만한 인내가 있길 바랄 뿐이네. 으음.. Palladium Reef만큼 흥미진진하진 않을 테니.",done
Conversations.xml,conv:Irudad/node:SlynthArrived,text,"-mm, your luminous friends are settling in quite well.

				There is yet a pall of ennui among some, but such is the case for any party of brave migrants. Ah, they will find their ground or their path, all in time. Some farmers show some small discomfort but that will pass in time.","으음.., 그 빛나는 벗들은 제법 잘 자리를 잡아 가고 있네.

				여전히 몇몇은 권태의 그늘을 두르고 있긴 하나, 용감한 이주민 무리라면 으레 그렇지. 때가 오면 제 땅을 찾든 제 길을 찾든 하겠지. 몇몇 농부들이 조금 불편해하긴 하나, 그것도 시간이 지나면 가실 거네.",done
Conversations.xml,conv:Irudad/node:SlynthSettled,text,"-mm, ah, =name=. Come see how the slynth have become a part of Joppa!

				Some cared not for the slow pace of our lives and struck out on their own, and with their thews and wits I have no doubt they will live to find purpose. mm, others are welcome to grow and flourish here in our marshes.","으음.., 아, =name=. 와서 slynth가 어떻게 Joppa의 일부가 되었는지 보게나!

				우리 삶의 느린 걸음을 못 견딘 몇은 제 갈 길을 찾아 떠났지. 하지만 그들의 힘줄과 재치라면 분명 살아남아 제 뜻을 찾을 걸세. 으음.. 다른 이들은 우리 습지에서 자라고 번성하기에 더없이 환영이지.",done
Conversations.xml,conv:Irudad/choiceinline:FinishedRedrock,choice_inline,"I'm back from Red Rock with the corpse of a pale spiderling. Elder, would you examine it?","적석에서 창백한 거미 새끼의 시체를 가지고 돌아왔습니다. 장로님, 살펴봐 주시겠습니까?",done
Conversations.xml,conv:Irudad/choiceinline:Joppa,choice_inline,"What is this place, Joppa?","이곳, 조파는 어떤 곳입니까?",done
Conversations.xml,conv:Irudad/choiceinline:Wares,choice_inline,Do you sell wares here?,여기서 물건을 파십니까?,done
Conversations.xml,conv:Irudad/choiceinline:Work,choice_inline,I'm looking for work.,일거리를 찾고 있습니다.,done
Conversations.xml,conv:Irudad/choiceinline:WorkAfter,choice_inline,I'm looking for work.,일거리를 찾고 있습니다.,done
Conversations.xml,conv:Irudad/choiceinline:GyreReminder,choice_inline,Can you tell me about the Gyre and the Girsh nephilim again?,회오리와 Girsh 네피림에 대해 다시 한번 말씀해 주시겠습니까?,done
Conversations.xml,conv:Irudad/choiceinline:Stiltbound,choice_inline,What can you tell me about the Six Day Stilt?,Six Day Stilt에 대해 무엇을 말씀해 주실 수 있습니까?,done
Conversations.xml,conv:Irudad/choiceinline:Barathrumites,choice_inline,Argyve wants me to meet the Barathrumites.,Argyve가 저더러 Barathrumites를 만나라고 합니다.,done
Conversations.xml,conv:Irudad/choiceinline:End,choice_inline,Live and drink.,살고 마시게.,done
Conversations.xml,conv:Irudad/choiceinline:Qud,choice_inline,Can you tell me about Qud?,Qud에 대해 말씀해 주시겠습니까?,done
Conversations.xml,conv:Irudad/choiceinline:Girshling,choice_inline,What's a girshling?,girshling이란 무엇입니까?,done
Conversations.xml,conv:Irudad/choiceinline:Gyre,choice_inline,Gyre?,회오리라고요?,done
Conversations.xml,conv:Irudad/choiceinline:GyreWight,choice_inline,I talked to a strange figure next to the girshling.,girshling 옆에 있던 이상한 인물과 이야기를 나눴습니다.,done
Conversations.xml,conv:Irudad/choiceinline:GyreWight#1,choice_inline,There was a strange figure shadowing the creature...,그 생물을 그림자처럼 따라다니는 이상한 인물이 있었습니다...,done
Conversations.xml,conv:Irudad/choiceinline:Defanged,choice_inline,I noticed the creature has had its fangs removed.,그 생물의 이빨이 뽑혀 있다는 것을 알아챘습니다.,done
Conversations.xml,conv:Irudad/choiceinline:GyreWight#2,choice_inline,I talked to a strange figure next to the girshling.,girshling 옆에 있던 이상한 인물과 이야기를 나눴습니다.,done
Conversations.xml,conv:Irudad/choiceinline:GyreWight#3,choice_inline,There was a strange figure shadowing the creature...,그 생물을 그림자처럼 따라다니는 이상한 인물이 있었습니다...,done
Conversations.xml,conv:Irudad/choiceinline:Defanged#1,choice_inline,I noticed the creature has had its fangs removed.,그 생물의 이빨이 뽑혀 있다는 것을 알아챘습니다.,done
Conversations.xml,conv:Irudad/choiceinline:Apology,choice_inline,"I am sorry to cause pain, Elder.","고통을 드려 죄송합니다, 장로님.",done
Conversations.xml,conv:Irudad/choiceinline:Nephilim,choice_inline,Girsh nephilim?,Girsh 네피림이라고요?,done
Conversations.xml,conv:Irudad/choiceinline:Nephilim#1,choice_inline,Girsh nephilim?,Girsh 네피림이라고요?,done
Conversations.xml,conv:Irudad/choice:?,text,Live and drink.,살고 마시게.,done
Conversations.xml,conv:Irudad/choiceinline:End#1,choice_inline,"You have my thanks, Elder.","감사합니다, 장로님.",done
Conversations.xml,conv:Irudad/choiceinline:Start,choice_inline,"My thanks, Elder.","감사합니다, 장로님.",done
Conversations.xml,conv:Irudad/choiceinline:Start#1,choice_inline,"My thanks again, Elder.","다시 한번 감사합니다, 장로님.",done
Conversations.xml,conv:Mehmet/node:RedrockNews,text,"Live and drink, =name=. Any news from Red Rock?","살고 마시게, =name=. Red Rock 건은 새 소식 좀 있나?",done
Conversations.xml,conv:Mehmet/node:Welcome,text,"Live and drink, =name=.~
				Taste what on the wind today, =name=?~
				Moon and sun, =name=.~
				I can taste lime, =name=. And mayhaps gallium?~
				Aye, the pest-vanquisher! Live and drink, =name=.","어이. 물꾼이로군? 여행자여, 살고 마시게.",done
Conversations.xml,conv:Mehmet/node:Name,text,"Mehmet, the tongue says. Live and drink, =name=.","Mehmet, 그게 내가 불리는 이름이지. 살고 마시게, =name=.",done
Conversations.xml,conv:Mehmet/node:Village,text,"Watervine farm in the lap of the marsh. You've sucked the moisture out a vinewafer, yea? We tend the plant here.",습지에 둘러싸인 Watervine 농장이지. 당신도 vinewafer에서 수분을 빨아먹어 봤을텐데? 여기서 기르고 있네.,done
